tiempo,Costo,PrecioOfertaProm,NroTipoOfertas,Marca,CantOfertas,MaxDescuento%,minDescuento%,FactordeDescuentos,FlagCampana,TieneUbicacionEspecifica,UnidadesDemandas
2013-02-18,74.93,89.0,1,B,1,0.5,0.0,0.0,0,0,354.0
2013-02-19,56.18,16.95,1,B,1,0.513636364,0.0,0.0,0,0,390.0
2013-02-20,29.93,119.0,1,A,1,0.683908046,0.0,0.0,0,0,229.0
2013-02-21,27.68,28.4,2,B,1,0.601724138,0.377586207,0.227202735,0,0,422.0
2013-02-22,69.71,22.9,1,B,1,0.6361111110000001,0.0,0.0,0,0,364.0
2013-02-23,22.43,79.45,2,B,1,0.596385542,0.36084337299999997,0.21520177100000001,0,0,374.0
2013-02-24,25.43,92.0,1,A,1,0.5542168670000001,0.0,0.0,0,0,264.0
2013-02-25,38.93,24.0,2,C,1,0.65,0.390217391,0.253641304,0,0,536.0
2013-02-26,10.43,39.9,1,A,1,0.57,0.0,0.0,0,0,327.0
2013-02-27,10.43,91.4,2,B,1,0.673595506,0.353370787,0.23802897399999998,0,0,358.0
2013-02-28,64.84,14.4,2,D,1,0.639285714,0.389285714,0.24886479600000003,0,0,483.0
2013-01-03,22.43,24.9,2,D,1,0.553703704,0.368518519,0.20405006899999997,0,0,465.0
2013-02-03,70.43,79.0,1,A,2,0.519736842,0.0,0.0,0,0,301.0
2013-03-03,66.8,79.9,1,A,1,0.525657895,0.0,0.0,0,0,342.0
2013-04-03,84.0,79.9,1,B,1,0.551034483,0.0,0.0,0,0,375.0
2013-05-03,59.93,124.0,1,A,1,0.696629213,0.0,0.0,0,0,200.0
2013-06-03,26.18,32.9,1,B,1,0.632692308,0.0,0.0,0,0,376.0
2013-07-03,17.18,40.0,2,B,2,0.558666667,0.0,0.0,0,0,381.0
2013-08-03,16.43,99.0,1,A,1,0.707142857,0.0,0.0,0,0,262.0
2013-09-03,40.43,124.0,1,A,1,0.696629213,0.0,0.0,0,0,220.0
2013-10-03,56.93,21.9,1,A,1,0.663636364,0.0,0.0,0,0,301.0
2013-11-03,29.93,16.9,1,B,1,0.582758621,0.0,0.0,0,0,420.0
2013-12-03,14.93,34.9,1,B,1,0.498571429,0.0,0.0,0,0,373.0
2013-03-13,27.68,16.9,1,B,1,0.497058824,0.0,0.0,0,0,390.0
2013-03-14,39.68,77.9,1,A,1,0.649166667,0.0,0.0,0,0,324.0
2013-03-15,89.3,24.0,2,D,1,0.575,0.363942308,0.209266827,0,0,489.0
2013-03-16,37.43,42.9,2,C,1,0.645121951,0.40121951200000006,0.258835515,0,0,428.0
2013-03-17,17.18,28.9,1,B,1,0.555769231,0.0,0.0,0,0,405.0
2013-03-18,57.71,39.9,1,B,1,0.486585366,0.0,0.0,0,0,364.0
2013-03-19,10.43,46.9,1,A,1,0.58625,0.0,0.0,0,0,298.0
2013-03-20,14.93,15.0,2,D,1,0.585294118,0.32205882399999997,0.188499135,0,0,486.0
2013-03-21,27.68,43.9,1,A,2,0.585333333,0.0,0.0,0,0,343.0
2013-03-22,16.43,36.9,1,A,1,0.45,0.0,0.0,0,0,500.0
2013-03-23,31.43,39.9,1,C,1,0.49875,0.0,0.0,0,0,447.0
2013-03-24,17.18,62.9,1,B,1,0.546956522,0.0,0.0,0,0,359.0
2013-03-25,17.18,37.0,2,B,2,0.5541666670000001,0.0,0.0,0,0,368.0
2013-03-26,40.43,129.0,1,A,1,0.678947368,0.0,0.0,0,0,222.0
2013-03-27,43.1,39.9,2,A,1,0.608536585,0.364634146,0.221893218,0,0,506.0
2013-03-28,27.68,16.9,1,D,1,0.497058824,0.0,0.0,0,0,462.0
2013-03-29,16.43,51.9,1,A,1,0.64875,0.0,0.0,0,0,299.0
2013-03-30,10.43,13.4,2,D,1,0.588888889,0.403703704,0.237736626,0,0,490.0
2013-03-31,32.18,55.9,2,B,1,0.720192308,0.354807692,0.255529771,0,0,393.0
2013-01-04,16.43,33.4,2,D,1,0.5985714289999999,0.355714286,0.212920408,0,0,486.0
2013-02-04,32.93,129.0,1,A,1,0.678947368,0.0,0.0,0,0,231.0
2013-03-04,29.93,34.9,1,A,1,0.591525424,0.0,0.0,0,0,315.0
2013-04-04,51.8,99.9,1,A,1,0.574137931,0.0,0.0,0,0,259.0
2013-05-04,59.93,21.9,1,A,1,0.663636364,0.0,0.0,0,0,328.0
2013-06-04,22.43,20.9,1,A,1,0.614705882,0.0,0.0,0,0,327.0
2013-07-04,35.18,53.4,2,C,1,0.5575,0.3325,0.18536875,0,0,436.0
2013-08-04,26.18,33.9,1,B,1,0.605357143,0.0,0.0,0,0,383.0
2013-09-04,26.93,29.9,1,D,1,0.524561404,0.0,0.0,0,0,462.0
2013-10-04,27.71,99.9,1,A,1,0.657236842,0.0,0.0,0,0,283.0
2013-11-04,27.68,29.9,1,C,1,0.506779661,0.0,0.0,0,0,443.0
2013-12-04,25.43,74.0,1,A,1,0.725490196,0.0,0.0,0,0,197.0
2013-04-13,32.18,29.9,1,C,0,0.42714285700000004,0.42714285700000004,0.0,1,0,444.0
2013-04-14,17.18,12.9,1,D,1,0.46071428600000003,0.0,0.0,0,0,494.0
2013-04-15,69.71,79.9,1,B,1,0.654918033,0.0,0.0,0,0,394.0
2013-04-16,12.68,26.9,1,D,1,0.471929825,0.0,0.0,0,0,492.0
2013-04-17,22.43,47.9,1,B,1,0.6386666670000001,0.0,0.0,0,0,358.0
2013-04-18,22.43,12.9,2,A,1,0.588888889,0.36666666700000006,0.21592592600000002,0,0,512.0
2013-04-19,22.43,102.0,1,A,1,0.671052632,0.0,0.0,0,0,262.0
2013-04-20,16.43,32.9,1,B,1,0.5875,0.0,0.0,0,0,367.0
2013-04-21,33.68,27.0,2,C,2,0.65,0.0,0.0,0,0,453.0
2013-04-22,31.43,16.9,1,C,1,0.497058824,0.0,0.0,0,0,457.0
2013-04-23,89.3,89.9,1,A,1,0.591447368,0.0,0.0,0,0,224.0
2013-04-24,31.43,16.9,1,B,1,0.497058824,0.0,0.0,0,0,372.0
2013-04-25,22.43,36.9,1,B,1,0.49200000000000005,0.0,0.0,0,0,399.0
2013-04-26,74.93,124.0,1,A,1,0.696629213,0.0,0.0,0,0,207.0
2013-04-27,59.3,39.9,1,B,1,0.57,0.0,0.0,0,0,386.0
2013-04-28,22.43,43.9,1,A,1,0.562820513,0.0,0.0,0,0,272.0
2013-04-29,44.6,16.9,1,C,1,0.6035714289999999,0.0,0.0,0,0,440.0
2013-04-30,64.84,25.9,1,A,1,0.6475,0.0,0.0,0,0,241.0
2013-01-05,25.46,94.9,1,A,1,0.65,0.0,0.0,0,0,289.0
2013-02-05,59.93,129.0,1,A,1,0.678947368,0.0,0.0,0,0,235.0
2013-03-05,29.93,35.9,1,B,1,0.5523076920000001,0.0,0.0,0,0,363.0
2013-04-05,89.3,18.9,1,C,1,0.675,0.0,0.0,0,0,439.0
2013-05-05,22.43,126.0,1,A,1,0.7241379309999999,0.0,0.0,0,0,234.0
2013-06-05,56.18,89.0,1,B,2,0.511494253,0.0,0.0,0,0,347.0
2013-07-05,37.43,79.0,1,B,1,0.5,0.0,0.0,0,0,363.0
2013-08-05,25.46,37.9,1,A,1,0.653448276,0.0,0.0,0,0,317.0
2013-09-05,27.68,14.9,1,B,1,0.5137931029999999,0.0,0.0,0,0,350.0
2013-10-05,37.43,34.0,2,C,2,0.648333333,0.0,0.0,0,0,432.0
2013-11-05,40.43,31.9,1,B,1,0.6645833329999999,0.0,0.0,0,0,352.0
2013-12-05,26.93,50.95,2,B,1,0.647058824,0.35196078399999997,0.22773933100000002,0,0,400.0
2013-05-13,13.8,25.9,2,D,1,0.5875,0.3375,0.19828125,0,0,488.0
2013-05-14,12.71,16.9,1,C,1,0.497058824,0.0,0.0,0,0,454.0
2013-05-15,44.93,99.0,1,A,1,0.707142857,0.0,0.0,0,0,271.0
2013-05-16,69.71,17.9,1,B,1,0.639285714,0.0,0.0,0,0,412.0
2013-05-17,47.18,49.9,1,A,1,0.665333333,0.0,0.0,0,0,305.0
2013-05-18,10.8,14.9,1,B,1,0.5321428570000001,0.0,0.0,0,0,363.0
2013-05-19,17.93,19.9,1,B,1,0.710714286,0.0,0.0,0,0,381.0
2013-05-20,93.0,26.9,2,D,1,0.6232142860000001,0.3375,0.210334821,0,0,487.0
2013-05-21,74.3,28.9,1,C,1,0.507017544,0.0,0.0,0,0,455.0
2013-05-22,10.8,21.9,1,A,1,0.48666666700000005,0.0,0.0,0,0,276.0
2013-05-23,40.43,85.0,1,B,1,0.5,0.0,0.0,0,0,364.0
2013-05-24,93.0,49.9,1,A,1,0.6930555559999999,0.0,0.0,0,0,313.0
2013-05-25,26.18,35.9,1,A,1,0.664814815,0.0,0.0,0,0,312.0
2013-05-26,21.68,28.4,2,D,1,0.601724138,0.377586207,0.227202735,0,0,474.0
2013-05-27,25.43,79.9,1,B,1,0.547260274,0.0,0.0,0,0,357.0
2013-05-28,22.43,102.0,1,A,1,0.671052632,0.0,0.0,0,0,205.0
2013-05-29,17.18,38.9,1,A,1,0.659322034,0.0,0.0,0,0,343.0
2013-05-30,22.43,109.0,1,A,1,0.717105263,0.0,0.0,0,0,277.0
2013-05-31,27.68,107.0,1,A,2,0.703947368,0.0,0.0,0,0,223.0
2013-01-06,29.21,29.9,1,B,1,0.498333333,0.0,0.0,0,0,425.0
2013-02-06,74.93,37.45,1,B,1,0.499333333,0.0,0.0,0,0,347.0
2013-03-06,22.46,22.9,1,A,1,0.6361111110000001,0.0,0.0,0,0,282.0
2013-04-06,27.68,13.9,1,C,1,0.479310345,0.0,0.0,0,0,438.0
2013-05-06,27.68,27.9,1,D,1,0.48947368399999996,0.0,0.0,0,0,461.0
2013-06-06,58.43,32.9,1,B,1,0.506153846,0.0,0.0,0,0,382.0
2013-07-06,82.5,34.9,1,C,1,0.498571429,0.0,0.0,0,0,426.0
2013-08-06,52.43,29.9,2,C,1,0.647368421,0.401754386,0.260083102,0,0,446.0
2013-09-06,24.14,18.4,2,B,1,0.6361111110000001,0.386111111,0.245609568,0,0,418.0
2013-10-06,46.1,75.9,1,A,1,0.519863014,0.0,0.0,0,0,304.0
2013-11-06,22.43,29.9,1,A,1,0.65,0.0,0.0,0,0,339.0
2013-12-06,93.0,34.9,1,B,1,0.6122807020000001,0.0,0.0,0,0,373.0
2013-06-13,37.43,124.0,1,A,1,0.696629213,0.0,0.0,0,0,193.0
2013-06-14,39.68,51.9,1,A,1,0.64875,0.0,0.0,0,0,328.0
2013-06-15,70.43,39.9,1,D,1,0.486585366,0.0,0.0,0,0,487.0
2013-06-16,26.18,129.0,1,A,1,0.678947368,0.0,0.0,0,0,245.0
2013-06-17,40.43,61.4,2,D,1,0.649166667,0.374166667,0.242896528,0,0,492.0
2013-06-18,16.43,32.9,1,B,1,0.632692308,0.0,0.0,0,0,393.0
2013-06-19,12.71,59.9,1,B,1,0.688505747,0.0,0.0,0,0,371.0
2013-06-20,66.8,134.9,1,A,1,0.7291891890000001,0.0,0.0,0,0,198.0
2013-06-21,56.3,19.9,1,B,1,0.432608696,0.0,0.0,0,0,413.0
2013-06-22,13.8,32.0,2,B,2,0.618965517,0.0,0.0,0,0,423.0
2013-06-23,29.21,92.95,2,B,1,0.7,0.393529412,0.275470588,0,0,402.0
2013-06-24,93.8,99.9,1,A,1,0.713571429,0.0,0.0,0,0,253.0
2013-06-25,46.1,49.9,1,A,1,0.48921568600000004,0.0,0.0,0,0,320.0
2013-06-26,74.93,34.9,1,A,1,0.646296296,0.0,0.0,0,0,312.0
2013-06-27,39.68,31.9,1,A,1,0.6645833329999999,0.0,0.0,0,0,323.0
2013-06-28,29.93,31.9,1,B,1,0.455714286,0.0,0.0,0,0,426.0
2013-06-29,35.18,17.9,1,B,1,0.639285714,0.0,0.0,0,0,418.0
2013-06-30,13.8,78.9,2,B,1,0.609146341,0.35304878,0.215058373,0,0,382.0
2013-01-07,59.3,31.0,2,D,1,0.57,0.316785714,0.180567857,0,0,477.0
2013-02-07,33.68,21.9,1,A,1,0.663636364,0.0,0.0,0,0,299.0
2013-03-07,12.71,77.9,1,A,1,0.649166667,0.0,0.0,0,0,345.0
2013-04-07,16.43,37.9,1,B,1,0.653448276,0.0,0.0,0,0,355.0
2013-05-07,24.3,25.9,1,B,1,0.588636364,0.0,0.0,0,0,404.0
2013-06-07,22.43,33.9,1,B,1,0.605357143,0.0,0.0,0,0,378.0
2013-07-07,37.43,32.4,2,C,1,0.665,0.415,0.275975,0,0,453.0
2013-08-07,23.93,89.0,1,A,1,0.635714286,0.0,0.0,0,0,304.0
2013-09-07,31.43,49.9,1,B,1,0.587058824,0.0,0.0,0,0,375.0
2013-10-07,93.0,66.4,2,B,1,0.570714286,0.37785714299999995,0.21564846899999998,0,0,424.0
2013-11-07,29.93,34.9,1,B,1,0.601724138,0.0,0.0,0,0,363.0
2013-12-07,16.43,74.9,1,A,1,0.6513043479999999,0.0,0.0,0,0,320.0
2013-07-13,96.8,68.0,2,A,2,0.6745614040000001,0.0,0.0,0,0,284.0
2013-07-14,82.5,34.9,1,A,1,0.46533333299999996,0.0,0.0,0,0,500.0
2013-07-15,93.0,44.9,1,B,1,0.56125,0.0,0.0,0,0,356.0
2013-07-16,35.18,53.9,1,A,1,0.64939759,0.0,0.0,0,0,266.0
2013-07-17,37.43,85.0,1,A,1,0.5,0.0,0.0,0,0,330.0
2013-07-18,28.84,29.9,1,A,1,0.636170213,0.0,0.0,0,0,290.0
2013-07-19,56.18,75.0,1,B,1,0.510204082,0.0,0.0,0,0,372.0
2013-07-20,29.93,25.9,1,A,1,0.563043478,0.0,0.0,0,0,334.0
2013-07-21,63.8,38.0,2,B,2,0.595833333,0.0,0.0,0,0,399.0
2013-07-22,24.68,18.9,1,D,1,0.54,0.0,0.0,0,0,479.0
2013-07-23,59.3,11.9,1,A,1,0.425,0.0,0.0,0,0,496.0
2013-07-24,59.93,59.0,1,A,1,0.5130434779999999,0.0,0.0,0,0,329.0
2013-07-25,39.68,33.9,1,C,1,0.498529412,0.0,0.0,0,0,431.0
2013-07-26,33.68,21.9,1,A,1,0.663636364,0.0,0.0,0,0,287.0
2013-07-27,54.68,23.9,2,B,1,0.65,0.389130435,0.252934783,0,0,524.0
2013-07-28,59.93,17.9,1,B,1,0.639285714,0.0,0.0,0,0,413.0
2013-07-29,40.43,36.9,1,A,1,0.647368421,0.0,0.0,0,0,332.0
2013-07-30,18.3,119.9,1,A,1,0.697093023,0.0,0.0,0,0,230.0
2013-07-31,37.43,39.9,1,A,1,0.665,0.0,0.0,0,0,331.0
2013-01-08,63.8,85.55,2,C,1,0.628,0.34971428600000004,0.21962057100000001,0,0,447.0
2013-02-08,17.18,39.9,1,B,1,0.546575342,0.0,0.0,0,0,355.0
2013-03-08,24.68,15.4,2,C,1,0.651724138,0.410344828,0.267431629,0,0,445.0
2013-04-08,58.43,79.0,1,B,1,0.5,0.0,0.0,0,0,375.0
2013-05-08,26.18,68.4,2,B,1,0.5815068489999999,0.35547945200000003,0.206713736,0,0,396.0
2013-06-08,74.3,79.9,2,B,1,0.6018072289999999,0.36084337299999997,0.21715815100000002,0,0,379.0
2013-07-08,84.0,12.4,2,B,1,0.5137931029999999,0.34137931,0.175398335,0,0,425.0
2013-08-08,28.43,41.9,1,B,1,0.52375,0.0,0.0,0,0,393.0
2013-09-08,29.96,51.9,1,B,1,0.64875,0.0,0.0,0,0,346.0
2013-10-08,29.96,35.0,1,B,1,0.5,0.0,0.0,0,0,408.0
2013-11-08,22.43,34.9,1,C,1,0.498571429,0.0,0.0,0,0,450.0
2013-12-08,13.43,13.4,2,A,1,0.625925926,0.36666666700000006,0.229506173,0,0,505.0
2013-08-13,26.18,46.9,1,A,1,0.58625,0.0,0.0,0,0,335.0
2013-08-14,32.18,15.9,1,B,1,0.548275862,0.0,0.0,0,0,399.0
2013-08-15,29.18,69.9,2,D,1,0.5660000000000001,0.366,0.207156,0,0,469.0
2013-08-16,45.13,38.9,1,B,1,0.648333333,0.0,0.0,0,0,369.0
2013-08-17,93.8,69.9,1,A,1,0.613157895,0.0,0.0,0,0,300.0
2013-08-18,61.5,11.9,1,A,1,0.425,0.0,0.0,0,0,496.0
2013-08-19,72.71,51.0,1,A,1,0.5,0.0,0.0,0,0,303.0
2013-08-20,13.1,71.9,1,B,1,0.49586206899999996,0.0,0.0,0,0,371.0
2013-08-21,57.71,19.9,1,A,1,0.663333333,0.0,0.0,0,0,303.0
2013-08-22,13.1,46.9,1,A,1,0.651388889,0.0,0.0,0,0,306.0
2013-08-23,31.43,44.9,1,A,1,0.56125,0.0,0.0,0,0,308.0
2013-08-24,74.3,14.9,1,B,1,0.5137931029999999,0.0,0.0,0,0,424.0
2013-08-25,40.43,99.9,1,A,1,0.6659999999999999,0.0,0.0,0,0,341.0
2013-08-26,13.43,44.9,1,A,1,0.53452381,0.0,0.0,0,0,280.0
2013-08-27,13.43,29.4,2,C,1,0.5523076920000001,0.352307692,0.19458224899999998,0,0,432.0
2013-08-28,37.43,75.9,2,A,1,0.647586207,0.399310345,0.258587872,0,0,332.0
2013-08-29,44.93,41.9,2,D,1,0.656962025,0.403797468,0.26527960300000003,0,0,485.0
2013-08-30,44.93,13.9,1,D,1,0.49642857100000004,0.0,0.0,0,0,463.0
2013-08-31,22.8,129.9,1,A,1,0.738068182,0.0,0.0,0,0,182.0
2013-01-09,22.8,43.9,2,B,1,0.6241071429999999,0.15982142900000001,0.099745695,0,0,388.0
2013-02-09,24.68,51.9,1,A,1,0.665384615,0.0,0.0,0,0,341.0
2013-03-09,37.43,20.0,2,B,2,0.693939394,0.0,0.0,0,0,414.0
2013-04-09,29.18,15.9,2,B,1,0.686206897,0.410344828,0.28158145100000004,0,0,424.0
2013-05-09,24.68,16.4,2,B,1,0.585294118,0.379411765,0.222067474,0,0,397.0
2013-06-09,37.43,36.9,1,B,1,0.647368421,0.0,0.0,0,0,401.0
2013-07-09,13.1,54.9,1,C,1,0.465254237,0.0,0.0,0,0,456.0
2013-08-09,31.43,12.9,1,D,1,0.46071428600000003,0.0,0.0,0,0,465.0
2013-09-09,44.93,13.9,1,D,1,0.49642857100000004,0.0,0.0,0,0,468.0
2013-10-09,31.63,23.0,1,B,1,0.487765957,0.0,0.0,0,0,406.0
2013-11-09,38.93,28.9,1,C,1,0.507017544,0.0,0.0,0,0,450.0
2013-12-09,82.5,139.9,1,A,1,0.7562162159999999,0.0,0.0,0,0,207.0
2013-09-13,56.93,129.0,1,A,1,0.678947368,0.0,0.0,0,0,201.0
2013-09-14,13.8,39.9,1,B,1,0.7,0.0,0.0,0,0,356.0
2013-09-15,72.71,41.9,1,D,1,0.498809524,0.0,0.0,0,0,482.0
2013-09-16,33.68,17.9,1,B,1,0.639285714,0.0,0.0,0,0,390.0
2013-09-17,18.3,44.9,1,A,1,0.623611111,0.0,0.0,0,0,264.0
2013-09-18,24.3,28.9,1,A,1,0.642222222,0.0,0.0,0,0,233.0
2013-09-19,29.93,104.9,1,A,1,0.699333333,0.0,0.0,0,1,318.0
2013-09-20,21.68,31.9,1,A,1,0.55,0.0,0.0,0,0,302.0
2013-09-21,17.93,19.9,1,B,1,0.737037037,0.0,0.0,0,0,356.0
2013-09-22,71.18,14.95,1,B,1,0.45303030299999997,0.0,0.0,0,0,388.0
2013-09-23,27.3,19.9,1,B,1,0.432608696,0.0,0.0,0,0,350.0
2013-09-24,69.71,38.9,1,A,1,0.648333333,0.0,0.0,0,0,300.0
2013-09-25,89.3,19.9,1,A,1,0.585294118,0.0,0.0,0,0,307.0
2013-09-26,35.18,96.95,2,A,1,0.696629213,0.39269662899999996,0.273563944,0,0,323.0
2013-09-27,93.0,84.9,1,B,1,0.476966292,0.0,0.0,0,0,355.0
2013-09-28,16.43,99.0,1,A,1,0.634615385,0.0,0.0,0,0,244.0
2013-09-29,96.8,69.9,1,A,1,0.685294118,0.0,0.0,0,0,188.0
2013-09-30,44.3,39.9,1,B,1,0.546575342,0.0,0.0,0,0,371.0
2013-01-10,13.43,79.9,1,A,1,0.6947826090000001,0.0,0.0,0,0,279.0
2013-02-10,35.18,125.0,1,A,1,0.702247191,0.0,0.0,0,0,189.0
2013-03-10,74.93,39.9,1,A,1,0.665,0.0,0.0,0,0,315.0
2013-04-10,61.5,29.9,1,C,1,0.533928571,0.0,0.0,0,0,453.0
2013-05-10,44.93,28.9,1,D,1,0.507017544,0.0,0.0,0,0,477.0
2013-06-10,16.43,12.9,1,A,1,0.46071428600000003,0.0,0.0,0,0,500.0
2013-07-10,33.68,29.9,1,D,1,0.524561404,0.0,0.0,0,0,468.0
2013-08-10,28.43,54.9,2,C,1,0.6078260870000001,0.34695652200000004,0.210889225,0,0,442.0
2013-09-10,18.3,99.9,1,A,1,0.713571429,0.0,0.0,0,0,227.0
2013-10-10,56.18,18.4,2,C,1,0.6361111110000001,0.386111111,0.245609568,0,0,426.0
2013-11-10,37.43,125.0,1,A,1,0.702247191,0.0,0.0,0,0,225.0
2013-12-10,89.3,39.9,1,D,1,0.49875,0.0,0.0,0,0,476.0
2013-10-13,74.93,59.9,1,B,1,0.499166667,0.0,0.0,0,0,423.0
2013-10-14,14.93,19.9,1,A,1,0.585294118,0.0,0.0,0,0,296.0
2013-10-15,96.8,32.4,2,C,1,0.546575342,0.34109589,0.186434603,0,0,431.0
2013-10-16,37.43,29.9,2,D,1,0.647368421,0.401754386,0.260083102,0,0,480.0
2013-10-17,57.99,39.9,1,C,1,0.49875,0.0,0.0,0,0,447.0
2013-10-18,40.43,110.0,1,A,1,0.696202532,0.0,0.0,0,0,161.0
2013-10-19,66.8,39.9,2,B,1,0.63974359,0.38333333299999994,0.245235043,0,0,410.0
2013-10-20,29.18,66.0,1,C,1,0.5,0.0,0.0,0,0,438.0
2013-10-21,65.21,30.9,1,A,1,0.657446809,0.0,0.0,0,0,301.0
2013-10-22,89.3,104.9,1,A,1,0.6901315790000001,0.0,0.0,0,0,206.0
2013-10-23,25.43,89.0,1,B,1,0.511494253,0.0,0.0,0,0,356.0
2013-10-24,17.93,86.95,2,A,1,0.6264367820000001,0.372988506,0.23365371899999998,0,0,344.0
2013-10-25,21.68,33.8,3,C,2,0.7,0.365,0.2555,0,0,428.0
2013-10-26,31.43,41.9,1,A,1,0.5985714289999999,0.0,0.0,0,0,314.0
2013-10-27,44.93,59.0,1,A,1,0.504273504,0.0,0.0,0,0,345.0
2013-10-28,26.18,39.9,1,B,1,0.57,0.0,0.0,0,0,362.0
2013-10-29,20.18,14.2,2,C,1,0.582758621,0.396551724,0.23109393600000003,0,0,439.0
2013-10-30,82.5,44.9,1,A,1,0.6414285710000001,0.0,0.0,0,0,333.0
2013-10-31,34.43,99.0,1,A,1,0.673469388,0.0,0.0,0,0,251.0
2013-01-11,22.43,74.9,1,B,1,0.6513043479999999,0.0,0.0,0,0,372.0
2013-02-11,58.43,79.9,1,B,1,0.515483871,0.0,0.0,0,0,367.0
2013-03-11,29.93,80.9,1,A,1,0.554109589,0.0,0.0,0,0,272.0
2013-04-11,66.8,19.9,1,A,1,0.585294118,0.0,0.0,0,0,327.0
2013-05-11,14.93,34.9,1,B,1,0.591525424,0.0,0.0,0,0,362.0
2013-06-11,38.18,52.9,1,A,1,0.645121951,0.0,0.0,0,0,324.0
2013-07-11,31.43,12.9,1,D,1,0.46071428600000003,0.0,0.0,0,0,465.0
2013-08-11,32.18,15.9,1,B,1,0.548275862,0.0,0.0,0,0,364.0
2013-09-11,37.43,53.9,1,A,1,0.64939759,0.0,0.0,0,0,206.0
2013-10-11,74.93,29.9,1,C,1,0.482258065,0.0,0.0,0,0,440.0
2013-11-11,26.18,64.9,1,A,1,0.564347826,0.0,0.0,0,0,336.0
2013-12-11,47.06,76.0,2,C,1,0.65,0.39363013700000005,0.255859589,0,0,436.0
2013-11-13,27.68,86.0,1,A,1,0.754385965,0.0,0.0,0,0,217.0
2013-11-14,17.96,25.9,1,A,1,0.6475,0.0,0.0,0,0,301.0
2013-11-15,29.93,79.9,1,A,1,0.547260274,0.0,0.0,0,0,321.0
2013-11-16,93.0,84.9,2,A,1,0.631609195,0.344252874,0.21743328,0,0,272.0
2013-11-17,93.0,33.0,2,B,1,0.57,0.35964285700000004,0.20499642899999998,0,0,528.0
2013-11-18,27.68,29.4,2,D,1,0.5523076920000001,0.352307692,0.19458224899999998,0,0,474.0
2013-11-19,12.68,38.9,1,A,1,0.498717949,0.0,0.0,0,0,342.0
2013-11-20,22.43,39.9,1,B,1,0.7,0.0,0.0,0,0,359.0
2013-11-21,29.96,28.9,1,B,1,0.498275862,0.0,0.0,0,0,419.0
2013-11-22,58.84,79.0,1,A,1,0.5,0.0,0.0,0,0,329.0
2013-11-23,52.43,21.9,1,A,1,0.663636364,0.0,0.0,0,0,304.0
2013-11-24,31.43,26.9,2,A,1,0.605357143,0.355357143,0.215117985,0,0,503.0
2013-11-25,27.3,31.9,1,A,1,0.693478261,0.0,0.0,0,0,324.0
2013-11-26,29.93,36.9,1,C,1,0.46125,0.0,0.0,0,0,455.0
2013-11-27,44.93,110.0,1,A,1,0.696202532,0.0,0.0,0,0,199.0
2013-11-28,27.68,26.4,2,D,1,0.632692308,0.382692308,0.24212647899999998,0,0,469.0
2013-11-29,29.96,59.9,1,B,1,0.499166667,0.0,0.0,0,0,387.0
2013-11-30,39.68,110.0,1,A,1,0.696202532,0.0,0.0,0,0,220.0
2013-01-12,41.59,16.9,1,B,1,0.46944444399999996,0.0,0.0,0,0,391.0
2013-02-12,93.0,34.9,1,B,1,0.6122807020000001,0.0,0.0,0,0,404.0
2013-03-12,58.43,52.9,1,B,1,0.645121951,0.0,0.0,0,0,413.0
2013-04-12,70.43,19.9,1,A,1,0.663333333,0.0,0.0,0,0,317.0
2013-05-12,29.93,16.9,1,B,1,0.582758621,0.0,0.0,0,0,393.0
2013-06-12,22.43,12.9,2,A,1,0.588888889,0.36666666700000006,0.21592592600000002,0,0,496.0
2013-07-12,39.68,38.9,1,B,1,0.648333333,0.0,0.0,0,0,396.0
2013-08-12,82.5,86.9,1,A,1,0.49942528700000005,0.0,0.0,0,0,283.0
2013-09-12,26.93,124.0,1,A,1,0.746987952,0.0,0.0,0,0,197.0
2013-10-12,29.93,109.9,1,B,1,0.732666667,0.0,0.0,0,0,377.0
2013-11-12,26.93,16.4,2,C,1,0.686206897,0.444827586,0.305243757,0,0,433.0
2013-12-12,40.43,99.9,1,A,1,0.6659999999999999,0.0,0.0,0,0,275.0
2013-12-13,32.18,36.9,1,D,1,0.46125,0.0,0.0,0,0,485.0
2013-12-14,37.43,99.9,1,A,1,0.6659999999999999,0.0,0.0,0,0,279.0
2013-12-15,27.3,14.9,2,D,1,0.737037037,0.36666666700000006,0.270246914,0,0,495.0
2013-12-16,22.43,82.9,1,A,1,0.567808219,0.0,0.0,0,0,320.0
2013-12-17,41.59,36.9,2,D,1,0.651388889,0.373611111,0.243366127,0,0,484.0
2013-12-18,21.68,29.9,1,B,1,0.65,0.0,0.0,0,0,352.0
2013-12-19,74.93,53.9,1,A,1,0.64939759,0.0,0.0,0,0,280.0
2013-12-20,22.43,54.9,1,B,1,0.645882353,0.0,0.0,0,0,370.0
2013-12-21,51.8,43.9,1,A,1,0.601369863,0.0,0.0,0,0,345.0
2013-12-22,12.68,38.9,1,B,1,0.492405063,0.0,0.0,0,0,419.0
2013-12-23,63.8,104.9,1,A,1,0.7492857140000001,0.0,0.0,0,0,215.0
2013-12-24,22.43,66.9,1,D,1,0.45821917799999995,0.0,0.0,0,0,463.0
2013-12-25,60.51,39.9,1,B,1,0.643548387,0.0,0.0,0,0,364.0
2013-12-26,12.68,39.9,1,D,1,0.49875,0.0,0.0,0,0,476.0
2013-12-27,69.71,116.0,1,A,1,0.6987951809999999,0.0,0.0,0,0,236.0
