N_Transaccion,Codigo_Producto,Descripcion,Cantidad,Fecha_Hora,Precio_Unitario,ID_Cliente,Pais
536591,22378,RETROSPOT DE ORDEN DE PARED,1,01/12/2010 16:57,2.1,14606,USA
536591,20750,MINI FUNDA RETROSPOT ROJA,1,01/12/2010 16:57,7.95,14606,USA
536591,21888,JUEGO DE BINGO,1,01/12/2010 16:57,3.75,14606,USA
536591,22321,RETROSPOT ROJO DECORACION DE AVES,1,01/12/2010 16:57,0.85,14606,USA
536591,21789,NINOS LLUVIA MAC ROSA,1,01/12/2010 16:57,0.85,14606,USA
536591,21238,TAZA RETROSPOT ROJA,1,01/12/2010 16:57,0.85,14606,USA
536591,21629,COJIN CUADRADO PISO VINTAGE ROJO,1,01/12/2010 16:57,7.95,14606,USA
536591,22379,BOLSA DE RECICLAJE RETROSPOT,1,01/12/2010 16:57,2.1,14606,USA
536591,72807C,CONJUNTO / 3 VELAS VENTANAS PERFUMADAS EN CAJA,2,01/12/2010 16:57,4.25,14606,USA
536591,22497,CONJUNTO DE 2 ESTANCIAS BANO VINTAGE,1,01/12/2010 16:57,4.25,14606,USA
536591,21850,PLUMA DIAMANTE AZUL EN CAJA DE REGALO,1,01/12/2010 16:57,4.95,14606,USA
536591,20978,36 LAPICES TUBO CRANEOS,2,01/12/2010 16:57,1.25,14606,USA
536591,20768,REVISTA FERN VERDE,1,01/12/2010 16:57,2.55,14606,USA
536591,22081,CARRETE CINTA FLORA + FAUNA,1,01/12/2010 16:57,1.65,14606,USA
536591,20780,AURICULARES DE OREJA NEGRA,1,01/12/2010 16:57,5.49,14606,USA
536591,51014C,"PLUMA DE PLUMAS, NEGRO DE CARBON",12,01/12/2010 16:57,0.85,14606,USA
536591,21398,TAZA DE CAFE DE POLKADOT ROJO,1,01/12/2010 16:57,2.1,14606,USA
536591,22476,EMPIRE UNION JACK TV CENA BANDEJA,2,01/12/2010 16:57,4.95,14606,USA
536591,21643,ESPEJO TUTTI FRUTTI SURTIDO,3,01/12/2010 16:57,1.25,14606,USA
536591,72741,GRAND CHOCOLATECANDLE,27,01/12/2010 16:57,1.45,14606,USA
536591,21620,JUEGO DE 4 VELAS BOTANICAS ROSADAS,1,01/12/2010 16:57,3.75,14606,USA
536591,37449,PASTEL DE CERAMICA + TORTAS COLGANTES,1,01/12/2010 16:57,9.95,14606,USA
536591,22260,SENTIA EL HUEVO CONEJO AZUL CONEJO,5,01/12/2010 16:57,0.85,14606,USA
536591,22136,AMOR CORAZON SOCK HANGER,1,01/12/2010 16:57,1.65,14606,USA
536591,47591B,DELANTAL DE LOS NINOS DE SCOTTIES,1,01/12/2010 16:57,1.65,14606,USA
536591,21041,GUANTE ROJO HORNO RETROSPOT DOBLE,1,01/12/2010 16:57,2.95,14606,USA
536591,21035,SET / 2 TOALLAS DE TE ROJO RETROSPOT,1,01/12/2010 16:57,2.95,14606,USA
536591,85064,RACK DE CARTA DE CREMA DULCE,2,01/12/2010 16:58,5.45,14606,USA
536591,22121,NOEL LETRAS DE BLOQUE DE MADERA,2,01/12/2010 16:58,5.95,14606,USA
536591,21488,BOTELLA DE AGUA CALIENTE BUFANDA BLANCA ROJA,1,01/12/2010 16:58,3.95,14606,USA
536591,21484,POLLO GRIS BOTELLA DE AGUA CALIENTE,2,01/12/2010 16:58,3.45,14606,USA
536591,22357,KINGS CHOICE BISCUIT TIN,1,01/12/2010 16:58,4.25,14606,USA
536591,21985,PAQUETE DE 12 TEJIDOS DE DISENO DE CORAZONES,4,01/12/2010 16:58,0.29,14606,USA
536592,10135,LAPICES DE COLOR TUBO MARRON,1,01/12/2010 17:06,2.51,,USA
536592,16168M,FUNKY MONKEY BOLSA DE REGALO MEDIA,2,01/12/2010 17:06,0.85,,USA
536592,16236,KITTY LAPIZ BORRADORES,1,01/12/2010 17:06,0.43,,USA
536592,16237,Gomas de dormir para borrar,6,01/12/2010 17:06,0.43,,USA
536592,16238,Borradores de lapiz de fiesta,5,01/12/2010 17:06,0.43,,USA
536592,17012A,INCIENSO DE VAINILLA ORIGAMI / JUEGO DE VELAS,1,01/12/2010 17:06,2.51,,USA
536592,17012B,ORIGAMI JASMINE INCIENSO / VELA SET,1,01/12/2010 17:06,2.51,,USA
536592,17012C,INCIENSO ORIGAMI LAVANDA / JUEGO DE VELAS,1,01/12/2010 17:06,2.51,,USA
536592,17012D,INCIENSO ORIGAMI ROSA / JUEGO DE VELAS,1,01/12/2010 17:06,2.51,,USA
536592,17012E,INCIENSO OPIUM ORIGAMI / JUEGO DE VELAS,1,01/12/2010 17:06,2.51,,USA
536592,17012F,ORIGAMI SANDLEWOOD INCIENSO / JUEGO DE CANDAS,1,01/12/2010 17:06,2.51,,USA
536592,17014A,CONOS DE INCIENSO DE VAINILLA ORIGAMI,1,01/12/2010 17:06,3.36,,USA
536592,17084N,INCIENSO DE SUENOS DE HADAS,2,01/12/2010 17:06,0.43,,USA
536592,17084P,INCIENSO DE SANGRE DE LOS DRAGONES,1,01/12/2010 17:06,0.43,,USA
536592,20616,CUBIERTA DE PASAPORTE BLOSSOM CHERRY,1,01/12/2010 17:06,4.21,,USA
536592,20617,CUBIERTA DE PASAPORTE DE PRIMERA CLASE,1,01/12/2010 17:06,4.21,,USA
536592,20619,CUBIERTA DE PASAPORTE TROPICAL,1,01/12/2010 17:06,4.21,,USA
536592,20653,CHERRY BLOSSOM ETIQUETA DE EQUIPAJE,1,01/12/2010 17:06,2.51,,USA
536592,20668,DISCO BALL DECORACION DE NAVIDAD,6,01/12/2010 17:06,0.43,,USA
536592,20681,PARAGUAS DE NINOS DE POLKADOT ROSADO,1,01/12/2010 17:06,6.77,,USA
536592,20682,PARAGUAS ROJO RETROSPOT INFANTIL,2,01/12/2010 17:06,6.77,,USA
536592,20696,JUGUETE FLORAL PARA COCHE SUAVE,1,01/12/2010 17:06,7.62,,USA
536592,20699,MOUSEY PIERNAS LARGAS JUGUETE SUAVE,2,01/12/2010 17:06,5.06,,USA
536592,20700,FUNDA DE COJIN FLORAL GATO VERDE,1,01/12/2010 17:06,10.17,,USA
536592,20717,BOLSO DE COMPRAS DE FRESA,1,01/12/2010 17:06,2.51,,USA
536592,20718,BOLSO DE COMPRAS RETROSPOT ROJO,1,01/12/2010 17:06,2.51,,USA
536592,20723,BOLSO CHARLOTTE DE FRESA,1,01/12/2010 17:06,1.66,,USA
536592,20724,BOLSO CHARLOTTE RETROSPOT ROJO,1,01/12/2010 17:06,1.66,,USA
536592,20725,BOLSA DE ALMUERZO RETROSPOT ROJO,2,01/12/2010 17:06,4.21,,USA
536592,20727,BOLSA DE ALMUERZO CRANEO NEGRO.,2,01/12/2010 17:06,4.21,,USA
536592,20733,MINI CINTA DE ORO MEDIDA,6,01/12/2010 17:06,0.85,,USA
536592,20735,MINI CINTA NEGRA MEDIDA,4,01/12/2010 17:06,0.85,,USA
536592,20752,GUANTES DE LAVADO DE POLKADOT AZUL,1,01/12/2010 17:06,4.21,,USA
536592,20754,GUANTES RETROSPOT ROJO LAVADO,1,01/12/2010 17:06,4.21,,USA
536592,20761,BOLETIN DE PAISLEY AZUL,1,01/12/2010 17:06,7.62,,USA
536592,20780,AURICULARES DE OREJA NEGRA,1,01/12/2010 17:06,11.02,,USA
536592,20846,SOPORTE DE LUZ EN T DE LATTICIO CORAZON ZINC,1,01/12/2010 17:06,2.51,,USA
536592,20914,SET / 5 TAZAS DE VIDRIO ROJO CON TAPA DE VIDRIO,1,01/12/2010 17:06,5.91,,USA
536592,20931,VELA DE PLANTA AZUL,2,01/12/2010 17:06,7.62,,USA
536592,20956,PORCELANA T-LIGHT TITULARES SURTIDOS,2,01/12/2010 17:06,2.51,,USA
536592,20961,ESPONJA DE BANO DE FRESA,1,01/12/2010 17:06,2.51,,USA
536592,20966,ESPONJA DE BANO SANDWICH,1,01/12/2010 17:06,2.51,,USA
536592,20972,PINK CREAM FELT CRAFT TRINKET BOX,1,01/12/2010 17:06,2.51,,USA
536592,20973,12 LAPIZ PEQUENO TUBO WOODLAND,15,01/12/2010 17:06,1.28,,USA
536592,20974,12 LAPICES CRANEO DE TUBO PEQUENO,12,01/12/2010 17:06,1.28,,USA
536592,20975,12 LAPICES TUBO PEQUENO RETROSPOT ROJO,18,01/12/2010 17:06,1.28,,USA
536592,21002,BOLSILLO ROSE DU SUD DRAWSTRING,2,01/12/2010 17:06,3.36,,USA
536592,21012,ANTIGUO PALILLO DE VIDRIO TODO VIDRIO,6,01/12/2010 17:06,2.51,,USA
536592,21015,DECORACION DEL ARBOL DE LA CASA DE AVES OSCURO,1,01/12/2010 17:06,1.28,,USA
536592,21035,SET / 2 TOALLAS DE TE ROJO RETROSPOT,2,01/12/2010 17:06,5.91,,USA
536592,21055,CAJA DE HERRAMIENTAS JUGUETE SUAVE,2,01/12/2010 17:06,16.98,,USA
536592,21067,TAZA DE TIEMPO ROJO VINTAGE,1,01/12/2010 17:06,2.51,,USA
536592,21069,TAZA DE TE DE TABLERO VINTAGE,1,01/12/2010 17:06,2.51,,USA
536592,21071,VINTAGE BILLBOARD BEBEME TAZA,1,01/12/2010 17:06,2.51,,USA
536592,21098,RODILLO DE INODORO DE NAVIDAD,22,01/12/2010 17:06,2.51,,USA
536592,21108,TARTA DE HADAS FLANEL COLOR SURTIDO,19,01/12/2010 17:06,5.06,,USA
536592,21109,"TOALLA GRANDE PARA PASTEL, MANCHAS DE CHOCOLATE",1,01/12/2010 17:06,13.57,,USA
536592,21110,GRANDES TOALLAS PARA PASTEL ROSAS,2,01/12/2010 17:06,13.57,,USA
536592,21111,"TOALLA DE ROLLO SUIZO, PUNTOS DE CHOCOLATE",2,01/12/2010 17:06,5.91,,USA
536592,21128,GNOME DE PESCA DE ORO,1,01/12/2010 17:06,12.72,,USA
536592,21154,GUANTE HORNO ROJO RETROSPOT,2,01/12/2010 17:06,2.51,,USA
536592,21164,HOME SWEET HOME METAL SIGN,1,01/12/2010 17:06,5.91,,USA
536592,21165,CUIDADO CON EL CAT SIGNO DE METAL,3,01/12/2010 17:06,4.21,,USA
536592,21174,ALFOMBRAS EN EL SIGNO DE METAL DE COBERTURA,4,01/12/2010 17:06,4.21,,USA
536592,21181,POR FAVOR SIGNO DE METAL DE UNA PERSONA,2,01/12/2010 17:06,4.21,,USA
536592,21188,3D HEARTS HONEYCOMB PAPEL GARLAND,2,01/12/2010 17:06,5.91,,USA
536592,21191,GRAN BELLITA DE PAPEL BLANCO,5,01/12/2010 17:06,4.21,,USA
536592,21192,PAPEL BLANCO CON PAN DE MIEL,2,01/12/2010 17:06,3.36,,USA
536592,21208,VENTILADOR DE PANEL DE COLOR PASTEL,1,01/12/2010 17:06,3.36,,USA
536592,21212,PAQUETE DE 72 CAJAS DE TORTA RETROSPOT,12,01/12/2010 17:06,1.28,,USA
536592,21213,PAQUETE DE 72 CAJAS DE TORTA DE CRANEO,1,01/12/2010 17:06,1.28,,USA
536592,21220,SET / 4 INSIGNIAS PERROS,1,01/12/2010 17:06,2.51,,USA
536592,21231,CAJA DE CERAMICA SWEETHEART,8,01/12/2010 17:06,2.51,,USA
536592,21232,CAJA DE BOLSA CERAMICA DE FRESA,5,01/12/2010 17:06,2.51,,USA
536592,21249,TABLA DE ALTURA DE WOODLAND PEGATINAS,1,01/12/2010 17:06,5.91,,USA
536592,21257,CAJA DE COSER VICTORIANA MEDIA,2,01/12/2010 17:06,16.13,,USA
536592,21258,CAJA DE COSER VICTORIANA GRANDE,3,01/12/2010 17:06,25.49,,USA
536592,21262,ARBOL DE NAVIDAD DE PLUMA DE GANSO BLANCO,1,01/12/2010 17:06,7.62,,USA
536592,21272,GANCHO SALLE DE BAIN,1,01/12/2010 17:06,2.51,,USA
536592,21279,FRUTAS DE IMPRESION DE COCINA VINTAGE,1,01/12/2010 17:06,5.06,,USA
536592,21281,VINTAGE COCINA ESTAMPADO MARISCOS,1,01/12/2010 17:06,5.06,,USA
536592,21288,CAJAS DE NIDOS DE CHOCOLATE STRIPEY,1,01/12/2010 17:06,5.91,,USA
536592,21313,SOPORTE DE LUZ EN T CORAZON DE VIDRIO,8,01/12/2010 17:06,1.66,,USA
536592,21314,BOTE CORAZON PEQUENO VIDRIO,8,01/12/2010 17:06,4.21,,USA
536592,21340,TITULAR DE PLANTAS METALICAS CLASICAS,1,01/12/2010 17:06,25.49,,USA
536592,21349,Hiedra CorazOn Corriente,3,01/12/2010 17:06,13.57,,USA
536592,21352,EUCALIPTO Y PINECONE WREATH,7,01/12/2010 17:06,5.91,,USA
536592,21356,TOSTATE SU - FLOR DE HADAS,1,01/12/2010 17:06,2.51,,USA
536592,21429,RED GINGHAM ROSE JOYERIA,3,01/12/2010 17:06,3.36,,USA
536592,21439,CESTA DE TOADSTOOLS,1,01/12/2010 17:06,2.51,,USA
536592,21447,12 CONFIGURACIONES DE COLOR MARFIL ROSA,1,01/12/2010 17:06,2.51,,USA
536592,21479,BOTELLA DE AGUA CALIENTE CRANEO BLANCO,8,01/12/2010 17:06,7.62,,USA
536592,21481,BOTELLA DE AGUA CALIENTE AZUL FAWN,3,01/12/2010 17:06,5.91,,USA
536592,21484,POLLO GRIS BOTELLA DE AGUA CALIENTE,2,01/12/2010 17:06,7.62,,USA
536592,21486,BOTELLA DE AGUA CALIENTE CON PUNTOS DE CORAZON ROSADO,7,01/12/2010 17:06,4.21,,USA
536592,21488,BOTELLA DE AGUA CALIENTE BUFANDA BLANCA ROJA,1,01/12/2010 17:06,8.47,,USA
536592,21494,HOJAS ROTATIVAS T-LIGHT HOLDER,2,01/12/2010 17:06,5.06,,USA
536592,21519,TARJETA DE FELICITACION DIETA GIN & TONIC,1,01/12/2010 17:06,0.85,,USA
536592,21520,TARJETA POSTAL BOOZE Y MUJER,1,01/12/2010 17:06,0.85,,USA
536592,21524,DOORMAT SPOTTY HOME DULCE HOGAR,1,01/12/2010 17:06,14.43,,USA
536592,21537,TAZON DE PUDIN RETROSPOT ROJO,2,01/12/2010 17:06,8.47,,USA
536592,21544,TATUAJES DE TRANSFERENCIA DE AGUA DE CRANEOS,1,01/12/2010 17:06,1.66,,USA
536592,21547,PAJARO CERAMICO CRESADO TIT PEQUENO,1,01/12/2010 17:06,5.91,,USA
536592,21557,JUEGO DE 6 TABLEROS FUNKY,1,01/12/2010 17:06,5.91,,USA
536592,21559,CAJA DE ALMUERZO DE FRESA CON CUBIERTOS,1,01/12/2010 17:06,5.06,,USA
536592,21576,VAMOS A COMPRAR BOLSAS DE ALGODON,1,01/12/2010 17:06,5.06,,USA
536592,21594,Bola de estrEs Arouzer del Dr. Jam,1,01/12/2010 17:06,4.21,,USA
536592,21638,CUADERNO TUTTI FRUTTI SURTIDO,1,01/12/2010 17:06,4.21,,USA
536592,21648,MONEDERO TUTTI FRUTTI SURTIDO,3,01/12/2010 17:06,2.51,,USA
536592,21656,JARRON DE VIDRIO RODGADO,1,01/12/2010 17:06,3.36,,USA
536592,21658,PLATO DE VIDRIO BEURRE,1,01/12/2010 17:06,8.47,,USA
536592,21671,PERILLA DE CAJON CERAMICA DE PUNTO ROJO,2,01/12/2010 17:06,2.51,,USA
536592,21684,TAZA DE METAL ESTAMPADA PEQUENA MEDINA,1,01/12/2010 17:06,2.51,,USA
536592,21698,IMAN DE FRIGORIFICO DE LANGOSTA,1,01/12/2010 17:06,1.66,,USA
536592,21700,GRANDES IMANES DE FRIGORIFICO,1,01/12/2010 17:06,8.47,,USA
536592,21705,BOLSA 500g MARMOLES SWIRLY,2,01/12/2010 17:06,3.36,,USA
536592,21718,ESPADA DE PLAYA DE METAL ROJO,1,01/12/2010 17:06,2.51,,USA
536592,21731,TOADSTOOL ROJO LED LUZ NOCTURNA,1,01/12/2010 17:06,3.36,,USA
536592,21743,LUZ DE MESA PORTATIL ESTRELLA,1,01/12/2010 17:06,5.91,,USA
536592,21745,GAOLERS LLAVES JARDIN DECORATIVO,1,01/12/2010 17:06,8.47,,USA
536592,21754,PALABRA DE BLOQUE DE CONSTRUCCION,1,01/12/2010 17:06,11.87,,USA
536592,21755,PALABRA DE BLOQUE DE CONSTRUCCION DE AMOR,1,01/12/2010 17:06,11.87,,USA
536592,21756,PALABRA DE BLOQUE DE CONSTRUCCION DE BANO,1,01/12/2010 17:06,11.87,,USA
536592,21773,BOTELLA DECORATIVA DE BANO ROSA,3,01/12/2010 17:06,2.51,,USA
536592,21774,BOTELLA DE BANO GATOS DECORATIVOS,5,01/12/2010 17:06,2.51,,USA
536592,21775,BOTELLA DE BANO DECORATIVA FLORE,3,01/12/2010 17:06,2.51,,USA
536592,21777,CAJA DE RECETAS CON CORAZON METALICO,2,01/12/2010 17:06,7.95,,USA
536592,21786,SOMBRERO DE LLUVIA DE POLKADOT,7,01/12/2010 17:06,0.85,,USA
536592,21789,NINOS LLUVIA MAC ROSA,2,01/12/2010 17:06,1.66,,USA
536592,21790,TARJETAS SNAP VINTAGE,5,01/12/2010 17:06,1.66,,USA
536592,21791,JUEGO DE TARJETAS VINTAGE HEADS Y TAILS,1,01/12/2010 17:06,2.51,,USA
536592,21801,DECORACION DE ARBOL DE NAVIDAD CON BELL,10,01/12/2010 17:06,0.43,,USA
536592,21802,DECORACION DEL CORAZON DEL ARBOL DE NAVIDAD,17,01/12/2010 17:06,0.43,,USA
536592,21803,DECORACION DE ESTRELLAS DE ARBOL DE NAVIDAD,12,01/12/2010 17:06,0.43,,USA
536592,21809,ARBOL COLGANTE DE NAVIDAD CON BELL,1,01/12/2010 17:06,2.51,,USA
536592,21813,Guirnalda con estrellas y campanas,1,01/12/2010 17:06,10.17,,USA
536592,21820,Guirnalda de corazOn brillante con campanas,1,01/12/2010 17:06,7.62,,USA
536592,21821,Guirnalda de estrellas brillantes con campanas,1,01/12/2010 17:06,7.62,,USA
536592,21830,CRAPLOS CREEPY SURTIDOS,1,01/12/2010 17:06,0.85,,USA
536592,21832,CALCULADORA DE CHOCOLATE,3,01/12/2010 17:06,3.36,,USA
536592,21833,ANTORCHA LED DE CAMUFLAJE,2,01/12/2010 17:06,3.36,,USA
536592,21844,TAZA RETROSPOT ROJA,1,01/12/2010 17:06,5.91,,USA
536592,21846,PLUMA DIAMANTE ROSA EN CAJA DE REGALO,4,01/12/2010 17:06,4.21,,USA
536592,21851,PLUMA DIAMANTE LILA EN CAJA DE REGALO,3,01/12/2010 17:06,4.21,,USA
536592,21868,TAZA DE TE DE COBERTURA,2,01/12/2010 17:06,3.36,,USA
536592,21871,AHORRE LA TAZA DEL PLANETA,3,01/12/2010 17:06,3.36,,USA
536592,21875,TAZA DE ELECCION DE REYES,1,01/12/2010 17:06,3.36,,USA
536592,21879,CINTA REGALO CORAZONES,1,01/12/2010 17:06,1.66,,USA
536592,21889,CAJA DE DOMINO DE MADERA,2,01/12/2010 17:06,2.51,,USA
536592,21891,CUERDA DE SALTO DE MADERA TRADICIONAL,4,01/12/2010 17:06,2.51,,USA
536592,21892,JUEGO DE COPA DE CAPTURA DE MADERA TRADICIONAL,1,01/12/2010 17:06,2.51,,USA
536592,21896,COBERTURAS DE COCINA,1,01/12/2010 17:06,4.21,,USA
536592,21899,"CLAVE FOB, DISENO DE GARAJE",1,01/12/2010 17:06,1.66,,USA
536592,21906,FARMACIA DE PRIMEROS AUXILIOS,1,01/12/2010 17:06,13.57,,USA
536592,21908,CHOCOLATE DE ESTA MANERA SIGNO DE METAL,1,01/12/2010 17:06,4.21,,USA
536592,21914,ARMONICA AZUL EN CAJA,2,01/12/2010 17:06,2.51,,USA
536592,21915,HARMONICA ROJA EN CAJA,3,01/12/2010 17:06,2.51,,USA
536592,21929,BOLSO JUMBO PINK VINTAGE PAISLEY,1,01/12/2010 17:06,4.21,,USA
536592,21931,BOLSA DE ALMACENAMIENTO JUMBO SUKI,1,01/12/2010 17:06,4.21,,USA
536592,21934,BOLSO DE HOMBRO DE CRANEO,1,01/12/2010 17:06,3.36,,USA
536592,21935,BOLSO DE HOMBRO SUKI,2,01/12/2010 17:06,3.36,,USA
536592,21942,CALAVERA DE DISENO DE CRANEOS,2,01/12/2010 17:06,1.66,,USA
536592,21949,JUEGO DE 6 PALILLOS DE FRESA,2,01/12/2010 17:06,2.51,,USA
536592,21974,JUEGO DE 36 PANUELOS DE FLORES PAISLEY,5,01/12/2010 17:06,2.98,,USA
536592,21975,PAQUETE DE 60 CAJAS DE TORTA DE DINOSAURIO,11,01/12/2010 17:06,1.28,,USA
536592,21976,PAQUETE DE 60 CAJAS DE PASTEL DE SETAS,1,01/12/2010 17:06,1.28,,USA
536592,21977,PAQUETE DE 60 CAJAS DE PASTEL ROSA PAISLEY,21,01/12/2010 17:06,1.28,,USA
536592,21981,PAQUETE DE 12 TEJIDOS WOODLAND,1,01/12/2010 17:06,0.85,,USA
536592,21982,PAQUETE DE 12 TEJIDOS SUKI,2,01/12/2010 17:06,0.85,,USA
536592,21984,PAQUETE DE 12 TEJIDOS PAISLEY ROSADOS,1,01/12/2010 17:06,0.85,,USA
536592,21985,PAQUETE DE 12 TEJIDOS DE DISENO DE CORAZONES,1,01/12/2010 17:06,0.85,,USA
536592,21990,CONJUNTO MODERNO DE PAPELERIA FLORAL,2,01/12/2010 17:06,2.51,,USA
536592,21991,CONJUNTO DE PAPELERIA COLLAGE BOHEMIAN,2,01/12/2010 17:06,2.51,,USA
536592,21992,SET DE PAPELERIA VINTAGE PAISLEY,14,01/12/2010 17:06,2.51,,USA
536592,21993,CONJUNTO DE PAPELERIA FLORAL,6,01/12/2010 17:06,2.51,,USA
536592,22064,BOTE DE BOLSILLO ROSADO,2,01/12/2010 17:06,3.36,,USA
536592,22065,POTE DE NAVIDAD BOTE BOTE,1,01/12/2010 17:06,3.36,,USA
536592,22077,6 CINTA CON ENCANTO RUSTICO,7,01/12/2010 17:06,3.36,,USA
536592,22078,DISENO DE ENCAJE DE CARRETE DE CINTA,1,01/12/2010 17:06,4.21,,USA
536592,22081,CARRETE CINTA FLORA + FAUNA,2,01/12/2010 17:06,3.36,,USA
536592,22082,DISENO DE RAYAS DE CARRETE DE CINTA,6,01/12/2010 17:06,3.36,,USA
536592,22083,KIT DE CADENA DE PAPEL RETROSPOT,2,01/12/2010 17:06,5.91,,USA
536592,22084,KIT DE CADENA DE PAPEL IMPERIO,1,01/12/2010 17:06,5.91,,USA
536592,22086,KIT DE CADENA DE PAPEL 50'S NAVIDAD,22,01/12/2010 17:06,5.91,,USA
536592,22090,RETROSPOT DE CONTABILIDAD DE PAPEL,1,01/12/2010 17:06,5.91,,USA
536592,22091,CAJA DE TEJIDOS IMPERIO,2,01/12/2010 17:06,2.51,,USA
536592,22100,CAJA DE TEJIDOS CUADRADOS CRANEOS,1,01/12/2010 17:06,2.51,,USA
536592,22109,PLATO DE DESAYUNO INGLES COMPLETO,2,01/12/2010 17:06,7.62,,USA
536592,22111,SCOTTIE PERRO BOTELLA DE AGUA CALIENTE,3,01/12/2010 17:06,11.02,,USA
536592,22112,BOTELLA DE AGUA CALIENTE CON CHOCOLATE,3,01/12/2010 17:06,11.02,,USA
536592,22114,BOTELLA DE AGUA CALIENTE TE Y SIMPATIA,3,01/12/2010 17:06,8.47,,USA
536592,22117,METAL FIRME SU CENA SE SERVE,1,01/12/2010 17:06,5.91,,USA
536592,22121,NOEL LETRAS DE BLOQUE DE MADERA,1,01/12/2010 17:06,11.87,,USA
536592,22124,JUEGO DE 2 TOALLAS DE TE MICROONDAS PING,2,01/12/2010 17:06,2.51,,USA
536592,22134,LADLE LOVE CORAZON ROJO,4,01/12/2010 17:06,0.85,,USA
536592,22135,LADLE LOVE CORAZON ROSA,4,01/12/2010 17:06,0.85,,USA
536592,22141,ARBOL DE NAVIDAD ARBOL SUPERIOR ANGEL,4,01/12/2010 17:06,4.21,,USA
536592,22142,NAVIDAD NAVIDAD BLANCA HADA,1,01/12/2010 17:06,3.36,,USA
536592,22144,NAVIDAD CRAFT PEQUENOS AMIGOS,2,01/12/2010 17:06,4.21,,USA
536592,22147,CORAZONES DE MARIPOSA FELTCRAFT,2,01/12/2010 17:06,3.36,,USA
536592,22149,FELTCRAFT 6 AMIGOS DE LA FLOR,2,01/12/2010 17:06,4.21,,USA
536592,22161,DECORACION CORAZON COLGANTE RUSTICO,7,01/12/2010 17:06,0.81,,USA
536592,22162,CORAZON RUSTICO ACOLCHADO,3,01/12/2010 17:06,3.36,,USA
536592,22165,"DIAMANTE ESPEJO DE PARED EN FORMA DE CORAZON,",1,01/12/2010 17:06,11.02,,USA
536592,22169,ALBUM FAMILIAR MARCO BLANCO,1,01/12/2010 17:06,16.98,,USA
536592,22174,CUBO FOTOGRAFICO,5,01/12/2010 17:06,3.36,,USA
536592,22178,VICTORIAN VIDRIO COLGANTE LUZ EN T,8,01/12/2010 17:06,2.51,,USA
536592,22182,SOPORTE PASTELERA VICTORIANA FILIGRANA PEQUENA,1,01/12/2010 17:06,4.21,,USA
536592,22183,SOPORTE PARA PASTEL VICTORIAN FILIGREE MED,2,01/12/2010 17:06,5.91,,USA
536592,22184,PIE DE PASTEL DE VICTORIANA FILIGRANA GRANDE,1,01/12/2010 17:06,8.47,,USA
536592,22188,TARJETERO NEGRO,2,01/12/2010 17:06,8.47,,USA
536592,22190,TAZA DE CAFE LOCAL,3,01/12/2010 17:06,2.51,,USA
536592,22195,GRANDES CUCHARAS PARA MEDIR EL CORAZON,4,01/12/2010 17:06,3.36,,USA
536592,22197,PequeNo titular de palomitas de maIz,34,01/12/2010 17:06,1.66,,USA
536592,22198,GRAN TITULAR DE PALOMITAS,2,01/12/2010 17:06,3.36,,USA
536592,22207,BANDERA DE SINDICATO DE FREIR,1,01/12/2010 17:06,8.47,,USA
536592,22208,JUEGO DE SELLO DE MADERA GRACIAS,1,01/12/2010 17:06,3.36,,USA
536592,22245,"GANCHO, 1 COLGANTE, JARDIN MAGICO",2,01/12/2010 17:06,1.66,,USA
536592,22246,JARDIN MAGICO SENTIA GUIRNALDA,2,01/12/2010 17:06,4.21,,USA
536592,22260,SENTIA EL HUEVO CONEJO AZUL CONEJO,2,01/12/2010 17:06,1.66,,USA
536592,22261,SENTIA HUEVO CONEJO BLANCO ACOGEDOR,2,01/12/2010 17:06,1.66,,USA
536592,22262,SENTI EL HUEVO POLLO ACOGEDOR,3,01/12/2010 17:06,1.66,,USA
536592,22276,LAVADO BOLSA VINTAGE ROSE PAISLEY,2,01/12/2010 17:06,5.91,,USA
536592,22277,BOLSA COSMETICA VINTAGE ROSE PAISLEY,2,01/12/2010 17:06,4.21,,USA
536592,22278,DURANTE LA NOCHE VINTAGE ROSE PAISLEY,1,01/12/2010 17:06,11.02,,USA
536592,22283,CASA DE 6 HUEVOS DE MADERA PINTADA,1,01/12/2010 17:06,16.13,,USA
536592,22294,CORAZON FILIGRANA PALOMA PEQUENA,3,01/12/2010 17:06,2.51,,USA
536592,22300,TAZA DE CAFE PERRO + DISENO DE BOLA,2,01/12/2010 17:06,5.06,,USA
536592,22301,TAZA DE CAFE CAT + DISENO DE AVES,2,01/12/2010 17:06,5.06,,USA
536592,22304,TAZA DE CAFE DISENO AZUL PAISLEY,1,01/12/2010 17:06,5.06,,USA
536592,22308,TEA COSY BLUE STRIPE,1,01/12/2010 17:06,5.06,,USA
536592,22309,TE ACOGEDOR RAYAS ROJAS,1,01/12/2010 17:06,5.06,,USA
536592,22310,TAZA DE MARFIL COSY COSY,1,01/12/2010 17:06,3.36,,USA
536592,22311,OFICINA TAZA CALENTADOR NEGRO + PLATA,2,01/12/2010 17:06,5.91,,USA
536592,22312,OFICINA TAZA CALENTADOR POLKADOT,1,01/12/2010 17:06,5.91,,USA
536592,22314,OFICINA TAZA CALENTADOR CHOC + AZUL,1,01/12/2010 17:06,5.91,,USA
536592,22317,CINCO GATOS COLGANDO DECORACION,2,01/12/2010 17:06,5.91,,USA
