User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1005418,P0097242,F,26-35,0,C,1,1,1,16,,15308
1005418,P00259342,F,26-35,0,C,1,1,5,9,,7089
1005418,P00053842,F,26-35,0,C,1,1,4,5,12,2813
1005418,P00086242,F,26-35,0,C,1,1,10,,,23936
1005418,P00113042,F,26-35,0,C,1,1,11,16,,6068
1005418,P00054042,F,26-35,0,C,1,1,18,,,780
1005419,P00131742,F,18-25,12,C,3,1,8,,,6190
1005420,P00254242,F,0-17,19,B,4+,0,5,11,12,3562
1005420,P00172842,F,0-17,19,B,4+,0,3,4,,7941
1005420,P00190242,F,0-17,19,B,4+,0,4,5,,1500
1005420,P00156542,F,0-17,19,B,4+,0,4,5,,731
1005420,P00017642,F,0-17,19,B,4+,0,1,4,,3915
1005421,P00110542,M,36-45,17,A,1,1,8,,,9996
1005421,P00005742,M,36-45,17,A,1,1,8,14,,9718
1005421,P00288542,M,36-45,17,A,1,1,8,,,9718
1005421,P00349042,M,36-45,17,A,1,1,8,16,,8135
1005421,P00120942,M,36-45,17,A,1,1,8,,,9812
1005421,P00178342,M,36-45,17,A,1,1,8,,,7779
1005421,P00205442,M,36-45,17,A,1,1,5,8,14,6919
1005422,P00114042,M,51-55,7,A,2,1,5,14,,7151
1005422,P00114442,M,51-55,7,A,2,1,5,6,,5227
1005422,P00100642,M,51-55,7,A,2,1,5,15,,8895
1005422,P00087342,M,51-55,7,A,2,1,5,14,16,8589
1005422,P00114542,M,51-55,7,A,2,1,5,,,8724
1005422,P00270842,M,51-55,7,A,2,1,5,,,8735
1005422,P00156742,M,51-55,7,A,2,1,5,6,8,5202
1005422,P00077942,M,51-55,7,A,2,1,5,,,6914
1005422,P00016642,M,51-55,7,A,2,1,5,,,8605
1005422,P00187442,M,51-55,7,A,2,1,2,4,5,3759
1005422,P00222142,M,51-55,7,A,2,1,5,13,,7031
1005423,P00323542,F,51-55,5,C,0,1,8,18,,8095
1005424,P00318742,F,36-45,2,C,2,0,1,8,,11590
1005424,P00111242,F,36-45,2,C,2,0,1,18,,11692
1005424,P00005042,F,36-45,2,C,2,0,6,16,,20398
1005424,P00084342,F,36-45,2,C,2,0,13,16,,946
1005424,P00287342,F,36-45,2,C,2,0,5,,,8856
1005426,P00251242,M,26-35,14,C,1,0,5,11,,7016
1005426,P00152742,M,26-35,14,C,1,0,5,,,7014
1005426,P00222842,M,26-35,14,C,1,0,8,,,7840
1005426,P00218642,M,26-35,14,C,1,0,5,,,7179
1005426,P00232342,M,26-35,14,C,1,0,11,,,4708
1005426,P00157542,M,26-35,14,C,1,0,8,14,,7768
1005426,P00210042,M,26-35,14,C,1,0,8,14,,3950
1005426,P00220242,M,26-35,14,C,1,0,3,12,,13391
1005426,P00132642,M,26-35,14,C,1,0,1,,,15773
1005426,P00129242,M,26-35,14,C,1,0,5,,,5381
1005426,P00075342,M,26-35,14,C,1,0,1,2,16,11675
1005426,P00358442,M,26-35,14,C,1,0,1,15,,11849
1005427,P00338442,M,36-45,19,B,0,0,1,16,,11398
1005427,P00024042,M,36-45,19,B,0,0,7,,,12233
1005428,P00050242,F,26-35,6,B,4+,0,8,,,9746
1005428,P00002142,F,26-35,6,B,4+,0,1,5,8,12058
1005428,P00149242,F,26-35,6,B,4+,0,8,,,8071
1005428,P00210642,F,26-35,6,B,4+,0,8,14,,8111
1005428,P00024742,F,26-35,6,B,4+,0,8,11,,7966
1005428,P00134942,F,26-35,6,B,4+,0,5,14,,6867
1005428,P00223542,F,26-35,6,B,4+,0,1,8,17,11506
1005428,P00350942,F,26-35,6,B,4+,0,3,4,5,8005
1005429,P00054342,F,26-35,1,B,3,0,7,,,20943
1005429,P00120542,F,26-35,1,B,3,0,8,14,,2287
1005429,P00265242,F,26-35,1,B,3,0,5,8,,8649
1005429,P00145442,F,26-35,1,B,3,0,8,15,,2089
1005429,P00058042,F,26-35,1,B,3,0,8,16,,2304
1005429,P00184942,F,26-35,1,B,3,0,1,8,17,15268
1005429,P00205642,F,26-35,1,B,3,0,5,8,,8700
1005429,P00001442,F,26-35,1,B,3,0,8,,,6064
1005430,P00267942,F,46-50,1,B,1,1,8,14,,6004
1005430,P00163242,F,46-50,1,B,1,1,1,8,14,11714
1005431,P00302942,M,55+,1,C,3,1,8,,,8041
1005431,P00021642,M,55+,1,C,3,1,8,14,,7991
1005431,P00069542,M,55+,1,C,3,1,5,,,5289
1005432,P00148642,M,55+,13,C,3,1,6,10,13,16200
1005432,P00285842,M,55+,13,C,3,1,5,,,6959
1005432,P00120242,M,55+,13,C,3,1,8,,,8127
1005432,P00063042,M,55+,13,C,3,1,8,,,3981
1005432,P00086142,M,55+,13,C,3,1,5,,,7191
1005432,P00153842,M,55+,13,C,3,1,8,14,16,7782
1005432,P00102542,M,55+,13,C,3,1,8,,,9907
1005432,P00114042,M,55+,13,C,3,1,5,14,,7030
1005432,P00177142,M,55+,13,C,3,1,8,13,,7761
1005432,P00044442,M,55+,13,C,3,1,1,16,,11726
1005433,P00228242,F,36-45,17,B,3,1,8,,,7783
1005433,P00242742,F,36-45,17,B,3,1,1,2,9,19230
1005433,P00193742,F,36-45,17,B,3,1,8,15,,5827
1005433,P00082342,F,36-45,17,B,3,1,15,16,,4825
1005433,P00223542,F,36-45,17,B,3,1,1,8,17,11946
1005433,P00074442,F,36-45,17,B,3,1,1,16,,7728
1005433,P00280842,F,36-45,17,B,3,1,1,8,,11656
1005433,P00073842,F,36-45,17,B,3,1,1,15,17,11838
1005433,P00093542,F,36-45,17,B,3,1,1,6,,11934
1005433,P00004442,F,36-45,17,B,3,1,1,2,,11695
1005433,P00219242,F,36-45,17,B,3,1,4,5,,2793
1005433,P00148142,F,36-45,17,B,3,1,5,,,6956
1005433,P00151242,F,36-45,17,B,3,1,5,8,16,5365
1005433,P00048742,F,36-45,17,B,3,1,5,,,5245
1005433,P00072842,F,36-45,17,B,3,1,5,8,,5229
1005433,P00259442,F,36-45,17,B,3,1,5,,,1909
1005433,P00000242,F,36-45,17,B,3,1,2,4,9,9976
1005433,P00078142,F,36-45,17,B,3,1,8,16,,5847
1005433,P00015642,F,36-45,17,B,3,1,8,16,17,10034
1005433,P00182742,F,36-45,17,B,3,1,1,2,14,7742
1005433,P00274942,F,36-45,17,B,3,1,8,,,9969
1005433,P00217242,F,36-45,17,B,3,1,1,15,,7964
1005433,P00187342,F,36-45,17,B,3,1,4,5,15,1395
1005433,P00059742,F,36-45,17,B,3,1,1,11,15,4114
1005433,P00157642,F,36-45,17,B,3,1,1,14,16,7653
1005433,P0099242,F,36-45,17,B,3,1,8,14,,6008
1005433,P00148042,F,36-45,17,B,3,1,8,,,4203
1005433,P00271242,F,36-45,17,B,3,1,8,14,,6003
1005433,P00197042,F,36-45,17,B,3,1,5,,,7034
1005433,P00178042,F,36-45,17,B,3,1,8,14,,5933
1005433,P00182442,F,36-45,17,B,3,1,5,11,,5429
1005433,P00180142,F,36-45,17,B,3,1,11,,,1530
1005433,P00128242,F,36-45,17,B,3,1,5,12,14,3634
1005433,P00341842,F,36-45,17,B,3,1,15,16,,8779
1005433,P00233942,F,36-45,17,B,3,1,1,15,,7668
1005434,P00108442,F,26-35,7,A,1,1,5,,,8568
1005434,P00324442,F,26-35,7,A,1,1,11,13,16,7557
1005434,P00126042,F,26-35,7,A,1,1,8,14,,5925
1005434,P00145042,F,26-35,7,A,1,1,1,2,5,11494
1005434,P00102242,F,26-35,7,A,1,1,8,12,,8123
1005434,P00036342,F,26-35,7,A,1,1,5,8,,5225
1005434,P00161942,F,26-35,7,A,1,1,5,8,,8847
1005434,P00074342,F,26-35,7,A,1,1,5,,,8689
1005434,P00057242,F,26-35,7,A,1,1,5,,,6881
1005434,P00345942,F,26-35,7,A,1,1,8,15,,8018
1005434,P00251242,F,26-35,7,A,1,1,5,11,,8619
1005434,P00327142,F,26-35,7,A,1,1,8,15,,9713
1005434,P00086942,F,26-35,7,A,1,1,16,,,16352
1005435,P00057642,M,46-50,18,C,4+,0,1,15,16,15179
1005435,P00349242,M,46-50,18,C,4+,0,8,,,7946
1005435,P00127442,M,46-50,18,C,4+,0,1,2,15,11493
1005436,P00147942,M,18-25,4,B,1,0,1,16,,15457
1005436,P00032042,M,18-25,4,B,1,0,1,2,15,11666
1005437,P00025442,M,26-35,11,C,4+,0,1,2,9,15555
1005437,P00289942,M,26-35,11,C,4+,0,3,4,5,7921
1005437,P00325742,M,26-35,11,C,4+,0,2,9,,13014
1005437,P00145042,M,26-35,11,C,4+,0,1,2,5,15636
1005437,P00324942,M,26-35,11,C,4+,0,5,,,6987
1005437,P00226342,M,26-35,11,C,4+,0,11,15,,4605
1005437,P00293242,M,26-35,11,C,4+,0,8,16,,8128
1005438,P00117542,M,26-35,14,C,4+,0,18,,,3060
1005438,P00028842,M,26-35,14,C,4+,0,6,8,,16655
1005438,P00147942,M,26-35,14,C,4+,0,1,16,,15278
1005438,P00036842,M,26-35,14,C,4+,0,1,14,16,7826
1005438,P00102642,M,26-35,14,C,4+,0,4,8,9,2838
1005438,P00344342,M,26-35,14,C,4+,0,8,14,,6179
1005440,P00129442,F,46-50,2,B,1,1,5,8,,8700
1005440,P00174442,F,46-50,2,B,1,1,5,,,5215
1005441,P00059442,M,51-55,7,C,0,1,6,8,16,16404
1005441,P00327842,M,51-55,7,C,0,1,8,16,,4249
1005441,P00337842,M,51-55,7,C,0,1,5,,,5214
1005441,P00145042,M,51-55,7,C,0,1,1,2,5,19667
1005441,P00034742,M,51-55,7,C,0,1,5,14,17,8706
1005441,P00057742,M,51-55,7,C,0,1,2,8,18,13007
1005441,P00247042,M,51-55,7,C,0,1,5,14,,5257
1005441,P00331042,M,51-55,7,C,0,1,5,8,,5453
1005441,P00053342,M,51-55,7,C,0,1,1,2,4,4046
1005441,P00181842,M,51-55,7,C,0,1,11,,,7444
1005442,P00240142,M,26-35,7,C,3,1,5,,,8796
1005442,P00074342,M,26-35,7,C,3,1,5,,,8881
1005442,P00255842,M,26-35,7,C,3,1,16,,,20248
1005442,P00249642,M,26-35,7,C,3,1,3,5,,10819
1005442,P00318742,M,26-35,7,C,3,1,1,8,,15584
1005442,P00001642,M,26-35,7,C,3,1,8,16,,7911
1005443,P00080342,M,26-35,12,B,2,0,1,6,8,19547
1005443,P00002242,M,26-35,12,B,2,0,6,8,16,12718
1005443,P00157542,M,26-35,12,B,2,0,8,14,,10018
1005443,P00057442,M,26-35,12,B,2,0,5,14,16,8633
1005443,P00273542,M,26-35,12,B,2,0,8,14,,8125
1005443,P00303442,M,26-35,12,B,2,0,1,8,14,11952
1005443,P00246342,M,26-35,12,B,2,0,11,15,,7395
1005443,P00102642,M,26-35,12,B,2,0,4,8,9,3539
1005443,P00245642,M,26-35,12,B,2,0,5,11,12,3740
1005443,P00073842,M,26-35,12,B,2,0,1,15,17,19147
1005443,P00218542,M,26-35,12,B,2,0,11,15,,7573
1005443,P00184942,M,26-35,12,B,2,0,1,8,17,19085
1005443,P00120842,M,26-35,12,B,2,0,8,17,,9832
1005443,P00034942,M,26-35,12,B,2,0,8,,,9843
1005443,P00001642,M,26-35,12,B,2,0,8,16,,7797
1005443,P00221542,M,26-35,12,B,2,0,5,15,,8828
1005443,P00050542,M,26-35,12,B,2,0,5,,,8769
1005443,P00293842,M,26-35,12,B,2,0,1,2,9,19155
1005443,P00182642,M,26-35,12,B,2,0,2,4,9,9650
1005443,P00246142,M,26-35,12,B,2,0,1,15,17,15222
1005443,P00126042,M,26-35,12,B,2,0,8,14,,10024
1005443,P00027042,M,26-35,12,B,2,0,5,14,,5155
1005444,P00251542,F,18-25,4,C,1,1,11,16,,6044
1005445,P00059642,M,26-35,0,C,1,1,1,2,3,15270
1005445,P00295942,M,26-35,0,C,1,1,2,5,15,12836
1005445,P00100642,M,26-35,0,C,1,1,5,15,,5287
1005445,P00148642,M,26-35,0,C,1,1,6,10,13,12571
1005445,P00265242,M,26-35,0,C,1,1,5,8,,7075
1005445,P00114542,M,26-35,0,C,1,1,5,,,8719
1005446,P00320442,F,51-55,1,C,1,1,6,10,,20466
1005446,P00106042,F,51-55,1,C,1,1,5,,,8603
1005446,P00111742,F,51-55,1,C,1,1,15,,,21198
1005446,P00022642,F,51-55,1,C,1,1,5,8,,6865
1005447,P00323942,M,46-50,2,A,3,0,8,15,,7814
1005447,P00183942,M,46-50,2,A,3,0,3,4,,13546
1005447,P00253542,M,46-50,2,A,3,0,8,,,5909
1005447,P00286042,M,46-50,2,A,3,0,18,,,1504
1005448,P00227142,M,46-50,19,A,4+,0,5,,,7067
1005448,P00116142,M,46-50,19,A,4+,0,10,13,16,23146
1005448,P00293742,M,46-50,19,A,4+,0,8,,,10043
1005448,P00083842,M,46-50,19,A,4+,0,5,14,,3577
1005448,P00115642,M,46-50,19,A,4+,0,8,14,,10011
1005448,P00101342,M,46-50,19,A,4+,0,6,8,,20327
1005448,P00318742,M,46-50,19,A,4+,0,1,8,,7690
1005448,P00010342,M,46-50,19,A,4+,0,8,14,,7998
1005448,P00100942,M,46-50,19,A,4+,0,5,,,6856
1005448,P00339542,M,46-50,19,A,4+,0,1,,,11820
1005448,P00177742,M,46-50,19,A,4+,0,8,,,7952
1005448,P00022442,M,46-50,19,A,4+,0,8,16,,7915
1005449,P00046142,M,18-25,12,C,1,0,1,16,,15887
1005449,P00339842,M,18-25,12,C,1,0,1,14,15,8101
1005449,P00238442,M,18-25,12,C,1,0,6,,,16247
1005449,P00220442,M,18-25,12,C,1,0,5,14,,8769
1005450,P00337842,M,18-25,12,A,1,0,5,,,1864
1005450,P00106742,M,18-25,12,A,1,0,3,5,,13600
1005450,P00324742,M,18-25,12,A,1,0,2,9,14,13181
1005450,P00243942,M,18-25,12,A,1,0,1,2,15,7805
1005450,P00183242,M,18-25,12,A,1,0,5,15,,6976
1005450,P00318742,M,18-25,12,A,1,0,1,8,,15580
1005450,P00147942,M,18-25,12,A,1,0,1,16,,11408
1005450,P00244142,M,18-25,12,A,1,0,1,2,15,8113
1005450,P00275642,M,18-25,12,A,1,0,8,,,8140
1005450,P00358742,M,18-25,12,A,1,0,5,,,6979
1005450,P00084842,M,18-25,12,A,1,0,8,16,,9759
1005450,P00103242,M,18-25,12,A,1,0,8,,,10051
1005450,P00108442,M,18-25,12,A,1,0,5,,,7193
1005450,P00271142,M,18-25,12,A,1,0,5,,,6898
1005450,P00242542,M,18-25,12,A,1,0,5,8,14,6868
1005450,P00150742,M,18-25,12,A,1,0,8,14,,7956
1005450,P00357042,M,18-25,12,A,1,0,5,,,7159
1005450,P00148342,M,18-25,12,A,1,0,5,,,3443
1005451,P00209342,F,26-35,1,A,3,1,8,,,5907
1005451,P00255842,F,26-35,1,A,3,1,16,,,20484
1005451,P00320442,F,26-35,1,A,3,1,6,10,,16213
1005451,P00085342,F,26-35,1,A,3,1,10,13,,18635
1005451,P00243942,F,26-35,1,A,3,1,1,2,15,11905
1005452,P00070042,M,36-45,6,A,4+,0,1,2,16,11756
1005452,P00001042,M,36-45,6,A,4+,0,1,2,16,3972
1005452,P00045142,M,36-45,6,A,4+,0,1,2,6,11730
1005452,P00028842,M,36-45,6,A,4+,0,6,8,,20667
1005452,P00209842,M,36-45,6,A,4+,0,5,8,,8615
1005452,P00247042,M,36-45,6,A,4+,0,5,14,,7021
1005452,P00248142,M,36-45,6,A,4+,0,5,,,3740
1005452,P00033042,M,36-45,6,A,4+,0,5,14,,3586
1005452,P00022542,M,36-45,6,A,4+,0,5,,,7054
1005452,P00008442,M,36-45,6,A,4+,0,8,14,,7825
1005452,P00009742,M,36-45,6,A,4+,0,7,,,20789
1005453,P00127442,M,18-25,4,C,1,0,1,2,15,15224
1005453,P00031042,M,18-25,4,C,1,0,8,,,9948
1005453,P00058042,M,18-25,4,C,1,0,8,16,,9738
1005453,P00326742,M,18-25,4,C,1,0,11,,,7633
1005453,P00073642,M,18-25,4,C,1,0,8,,,8016
1005453,P00080342,M,18-25,4,C,1,0,1,6,8,15378
1005453,P00223542,M,18-25,4,C,1,0,1,8,17,8215
1005453,P00061142,M,18-25,4,C,1,0,8,16,,5987
1005453,P00113642,M,18-25,4,C,1,0,8,,,7872
1005453,P00258742,M,18-25,4,C,1,0,5,,,7015
1005453,P00216142,M,18-25,4,C,1,0,1,16,,15231
1005454,P00315042,M,36-45,7,C,0,0,8,,,7944
1005454,P00284842,M,36-45,7,C,0,0,1,8,17,15536
1005455,P00238442,F,18-25,17,C,4+,0,6,,,16519
1005455,P00307542,F,18-25,17,C,4+,0,1,15,,15204
1005455,P00286642,F,18-25,17,C,4+,0,11,14,,7392
1005455,P00051442,F,18-25,17,C,4+,0,8,17,,9915
1005455,P00182742,F,18-25,17,C,4+,0,1,2,14,19707
1005455,P00020342,F,18-25,17,C,4+,0,1,2,,7830
1005455,P00142142,F,18-25,17,C,4+,0,1,2,15,8337
1005456,P00267642,M,36-45,1,C,4+,0,8,,,3931
1005456,P00117942,M,36-45,1,C,4+,0,5,15,,5162
1005456,P00003442,M,36-45,1,C,4+,0,4,5,8,3470
1005456,P00178442,M,36-45,1,C,4+,0,5,,,7110
1005457,P00212042,M,18-25,12,A,1,1,13,15,,569
1005457,P00240142,M,18-25,12,A,1,1,5,,,6921
1005457,P00193642,M,18-25,12,A,1,1,2,3,4,6602
1005458,P00168142,F,18-25,2,A,1,0,8,,,5964
1005458,P00296042,F,18-25,2,A,1,0,8,13,16,8025
1005458,P00294342,F,18-25,2,A,1,0,8,,,6001
1005458,P00005742,F,18-25,2,A,1,0,8,14,,9746
1005458,P00029242,F,18-25,2,A,1,0,8,,,8068
1005458,P00268442,F,18-25,2,A,1,0,8,17,,10055
1005458,P00153742,F,18-25,2,A,1,0,8,,,5985
1005458,P00288542,F,18-25,2,A,1,0,8,,,8083
1005458,P00113142,F,18-25,2,A,1,0,1,5,12,15286
1005458,P00271142,F,18-25,2,A,1,0,5,,,6852
1005458,P00287842,F,18-25,2,A,1,0,8,18,,5980
1005458,P00303442,F,18-25,2,A,1,0,1,8,14,3806
1005458,P00302642,F,18-25,2,A,1,0,16,,,12461
1005458,P00296242,F,18-25,2,A,1,0,8,,,7938
1005458,P00231142,F,18-25,2,A,1,0,5,8,,3486
1005458,P00189342,F,18-25,2,A,1,0,5,,,6931
1005458,P00328942,F,18-25,2,A,1,0,5,6,8,6970
1005458,P00005142,F,18-25,2,A,1,0,5,,,7035
1005459,P00235342,F,0-17,10,C,0,0,11,,,7360
1005459,P00214642,F,0-17,10,C,0,0,11,13,16,7403
1005459,P00303042,F,0-17,10,C,0,0,5,,,6881
1005459,P00159942,F,0-17,10,C,0,0,5,,,8815
1005459,P00212942,F,0-17,10,C,0,0,5,,,8781
1005459,P00055642,F,0-17,10,C,0,0,4,5,,2750
1005459,P00194442,F,0-17,10,C,0,0,5,,,8631
1005459,P00196242,F,0-17,10,C,0,0,3,4,5,5636
1005459,P00317942,F,0-17,10,C,0,0,8,16,,7804
1005460,P00193942,M,18-25,4,A,4+,0,11,,,1735
1005460,P00278642,M,18-25,4,A,4+,0,5,,,8599
1005460,P00073642,M,18-25,4,A,4+,0,8,,,9779
1005461,P00150542,M,51-55,0,B,2,1,5,,,5238
1005462,P00021742,M,26-35,17,C,3,0,5,,,8698
1005462,P00240442,M,26-35,17,C,3,0,6,16,,16041
1005463,P00154842,M,36-45,0,B,3,1,14,,,15158
1005463,P00287642,M,36-45,0,B,3,1,8,17,,7952
1005463,P00025442,M,36-45,0,B,3,1,1,2,9,12104
1005463,P00089142,M,36-45,0,B,3,1,5,,,6911
1005463,P00113642,M,36-45,0,B,3,1,8,,,9897
1005463,P00213242,M,36-45,0,B,3,1,5,8,,7061
1005463,P00084942,M,36-45,0,B,3,1,5,8,,5190
1005463,P00031042,M,36-45,0,B,3,1,8,,,7972
1005463,P00332542,M,36-45,0,B,3,1,8,,,9779
1005463,P00291742,M,36-45,0,B,3,1,5,,,7190
1005463,P00057642,M,36-45,0,B,3,1,1,15,16,15568
1005463,P00026342,M,36-45,0,B,3,1,8,,,7785
1005463,P00085442,M,36-45,0,B,3,1,12,14,,1433
1005464,P00119342,M,36-45,7,C,2,0,10,13,,19143
1005464,P00176042,M,36-45,7,C,2,0,8,17,,8059
1005464,P00114042,M,36-45,7,C,2,0,5,14,,8720
1005464,P0097742,M,36-45,7,C,2,0,8,,,7904
1005464,P00189542,M,36-45,7,C,2,0,8,17,,7967
1005465,P00278642,F,26-35,0,A,0,1,5,,,8900
1005465,P00248142,F,26-35,0,A,0,1,5,,,5241
1005466,P00216342,M,26-35,12,B,1,0,3,4,5,10648
1005466,P00242742,M,26-35,12,B,1,0,1,2,9,7581
1005466,P00127442,M,26-35,12,B,1,0,1,2,15,15191
1005466,P00114342,M,26-35,12,B,1,0,1,8,17,19539
1005466,P00026642,M,26-35,12,B,1,0,8,,,9845
1005466,P00083842,M,26-35,12,B,1,0,5,14,,8715
1005466,P00331242,M,26-35,12,B,1,0,12,17,,1723
1005466,P00015742,M,26-35,12,B,1,0,7,,,12869
1005466,P00324942,M,26-35,12,B,1,0,5,,,8831
1005467,P00091142,M,36-45,0,C,1,0,8,,,7813
1005467,P00287842,M,36-45,0,C,1,0,8,18,,9876
1005468,P00285442,M,26-35,12,A,1,0,8,,,5940
1005468,P00101842,M,26-35,12,A,1,0,6,16,,16477
1005468,P00058042,M,26-35,12,A,1,0,8,16,,8014
1005468,P00117442,M,26-35,12,A,1,0,5,14,,5344
1005468,P00115842,M,26-35,12,A,1,0,16,,,20246
1005468,P00003942,M,26-35,12,A,1,0,5,14,,8642
1005468,P00032842,M,26-35,12,A,1,0,8,,,7923
1005468,P00169642,M,26-35,12,A,1,0,5,,,7027
1005468,P00274942,M,26-35,12,A,1,0,8,,,8010
1005468,P00084242,M,26-35,12,A,1,0,8,14,,10042
1005468,P00114942,M,26-35,12,A,1,0,1,15,16,15467
1005468,P00266642,M,26-35,12,A,1,0,1,8,9,15529
1005468,P00043342,M,26-35,12,A,1,0,8,14,,7975
1005468,P00170542,M,26-35,12,A,1,0,5,8,,6945
1005468,P00280842,M,26-35,12,A,1,0,1,8,,11687
1005468,P00004442,M,26-35,12,A,1,0,1,2,,12093
1005468,P00049142,M,26-35,12,A,1,0,1,15,,12101
1005468,P00196142,M,26-35,12,A,1,0,3,4,5,8008
1005468,P00191442,M,26-35,12,A,1,0,1,2,15,7947
1005468,P00222942,M,26-35,12,A,1,0,1,2,8,7837
1005469,P00341342,M,36-45,12,C,2,0,1,8,17,15913
1005469,P00086442,M,36-45,12,C,2,0,8,13,15,9746
1005469,P00223542,M,36-45,12,C,2,0,1,8,17,15369
1005469,P00090942,M,36-45,12,C,2,0,1,2,14,19694
1005470,P00343742,M,55+,7,C,3,0,8,,,5991
1005470,P00084342,M,55+,7,C,3,0,13,16,,752
1005470,P00351442,M,55+,7,C,3,0,8,,,8065
1005470,P00338742,M,55+,7,C,3,0,5,,,7049
1005470,P00148642,M,55+,7,C,3,0,6,10,13,20598
1005470,P00086042,M,55+,7,C,3,0,8,14,17,7914
1005472,P00052842,M,36-45,1,C,0,1,10,15,,19342
1005472,P00184042,M,36-45,1,C,0,1,1,8,,19689
1005472,P00119342,M,36-45,1,C,0,1,10,13,,18753
1005472,P00085342,M,36-45,1,C,0,1,10,13,,19042
1005472,P00114442,M,36-45,1,C,0,1,5,6,,5479
1005472,P00183442,M,36-45,1,C,0,1,1,2,,7593
1005472,P00227542,M,36-45,1,C,0,1,13,,,209
1005472,P00070042,M,36-45,1,C,0,1,1,2,16,8332
1005472,P00042142,M,36-45,1,C,0,1,1,2,6,8042
1005472,P00014842,M,36-45,1,C,0,1,1,2,5,7627
1005472,P00150842,M,36-45,1,C,0,1,11,13,16,3173
1005472,P00069842,M,36-45,1,C,0,1,13,16,,390
1005473,P00327342,M,26-35,1,C,3,0,16,,,20218
1005473,P00182142,M,26-35,1,C,3,0,1,5,6,15909
1005473,P00034742,M,26-35,1,C,3,0,5,14,17,8854
1005473,P00117442,M,26-35,1,C,3,0,5,14,,7144
1005473,P00052842,M,26-35,1,C,3,0,10,15,,19102
1005474,P00178242,M,26-35,12,A,2,0,8,,,4177
1005474,P00246342,M,26-35,12,A,2,0,11,15,,4575
1005475,P00319342,M,26-35,4,A,2,0,5,8,,8591
1005475,P00010842,M,26-35,4,A,2,0,8,16,,9940
1005475,P00349442,M,26-35,4,A,2,0,6,8,,20091
1005475,P00033642,M,26-35,4,A,2,0,5,8,,8580
1005475,P00280842,M,26-35,4,A,2,0,1,8,,19318
1005475,P00010742,M,26-35,4,A,2,0,1,8,17,15377
1005475,P00178942,M,26-35,4,A,2,0,5,8,,8799
1005475,P00101942,M,26-35,4,A,2,0,8,17,,7775
1005475,P00182142,M,26-35,4,A,2,0,1,5,6,12082
1005475,P00327242,M,26-35,4,A,2,0,5,8,,6911
1005475,P00316642,M,26-35,4,A,2,0,4,5,,2789
1005475,P00327542,M,26-35,4,A,2,0,5,,,8741
1005475,P00053042,M,26-35,4,A,2,0,5,14,16,7188
1005475,P00209742,M,26-35,4,A,2,0,1,11,15,15432
1005475,P00044442,M,26-35,4,A,2,0,1,16,,15612
1005475,P00294042,M,26-35,4,A,2,0,8,14,,7806
1005475,P00249742,M,26-35,4,A,2,0,1,15,18,7710
1005475,P00080042,M,26-35,4,A,2,0,5,14,,3685
1005475,P00314142,M,26-35,4,A,2,0,8,16,,5888
1005477,P00285842,M,36-45,1,B,1,0,5,,,6998
1005477,P00110942,M,36-45,1,B,1,0,1,2,,15256
1005477,P00270942,M,36-45,1,B,1,0,1,2,15,11579
1005478,P00247042,M,36-45,7,C,1,0,5,14,,8836
1005479,P00148042,M,36-45,1,C,4+,0,8,,,8036
1005479,P00216342,M,36-45,1,C,4+,0,3,4,5,10899
1005479,P00197042,M,36-45,1,C,4+,0,5,,,6986
1005479,P00131042,M,36-45,1,C,4+,0,8,,,8117
1005480,P00059442,F,26-35,14,B,0,1,6,8,16,12173
1005480,P00109542,F,26-35,14,B,0,1,8,14,17,6113
1005480,P00103042,F,26-35,14,B,0,1,1,14,,15578
1005480,P00010342,F,26-35,14,B,0,1,8,14,,6032
1005480,P00019042,F,26-35,14,B,0,1,5,8,14,5184
1005480,P00278642,F,26-35,14,B,0,1,5,,,5250
1005480,P00316742,F,26-35,14,B,0,1,4,5,,2738
1005480,P00131542,F,26-35,14,B,0,1,8,12,,4241
1005481,P00247142,M,46-50,12,C,0,0,8,15,16,5991
1005481,P00283942,M,46-50,12,C,0,0,5,,,5442
1005481,P00290042,M,46-50,12,C,0,0,8,,,6088
1005481,P00073842,M,46-50,12,C,0,0,1,15,17,19706
1005481,P00336942,M,46-50,12,C,0,0,5,,,3605
1005482,P00025442,M,18-25,7,A,1,0,1,2,9,19249
1005482,P00181842,M,18-25,7,A,1,0,11,,,5998
1005482,P00334242,M,18-25,7,A,1,0,1,8,,15252
1005482,P00147942,M,18-25,7,A,1,0,1,16,,15231
1005482,P00112642,M,18-25,7,A,1,0,1,2,5,11465
1005482,P00187842,M,18-25,7,A,1,0,1,16,,15764
1005482,P00227842,M,18-25,7,A,1,0,2,5,,9867
1005482,P00249542,M,18-25,7,A,1,0,1,5,15,15189
1005482,P00062842,M,18-25,7,A,1,0,1,2,13,15913
1005482,P00345742,M,18-25,7,A,1,0,1,2,15,15665
1005482,P00006942,M,18-25,7,A,1,0,1,5,6,15732
1005482,P00153742,M,18-25,7,A,1,0,8,,,8076
1005483,P00346442,F,26-35,6,B,3,0,1,2,14,7598
1005483,P00347442,F,26-35,6,B,3,0,5,,,5366
1005483,P00345642,F,26-35,6,B,3,0,1,15,16,11784
1005483,P00248742,F,26-35,6,B,3,0,5,,,6862
